Product Id,Product Handle,Product Title,Product Subtitle,Product Thumbnail,Product Collection Title,Product Collection Handle,Product Tags,Product Discountable,Product Metadata,Price PEN,Image 1 Url,Image 2 Url,Image 3 Url
prod_01HKT2ZEE5945KVJVF4R4FF38H,faucett,Faucett,Av. República De Venezuela & Av. Elmer Faucett – San Miguel,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Faucett foto 2-1704985325561.jpg,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""403805"",""nearby"":""Metro, mercados, pollerías"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.0626971"",""location"":""San Miguel,Lima,Lima"",""width_px"":""1280"",""height_px"":""640"",""longitude"":""-77.0970464"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Faucett foto 2-1704985329602.jpg,,
prod_01HKT2ZECVY6V6T80VNXEKRPT8,palmeras,Palmeras,Av. Las Palmeras # 591 Con Via Evitamiento – La Molina,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla La Molina-1704985286271.jpg,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""298028"",""nearby"":""Zona de colegios, Universidades, Evitamiento, Comercios"",""country"":""PE"",""width_m"":""10"",""height_m"":""3"",""latitude"":""-12.073404"",""location"":""La Molina,Lima,Lima"",""width_px"":""1280"",""height_px"":""358"",""longitude"":""-76.973712"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla La Molina-1704985290236.jpg,,
prod_01HKT2ZEA71SWFJRN83TMCNN3W,torre-marsano,Torre Marsano,Av. Tomas Marsano N° 4934 – Surco,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Bolichera-1704985736302.jpg,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""320156"",""nearby"":""Instituto Inteci, Sise, Plaza vea"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.147327"",""location"":""Surco,Lima,Lima"",""width_px"":""1280"",""height_px"":""640"",""longitude"":""-76.987266"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Bolichera-1704985740326.jpg,,
prod_01HKT2ZEFJF6EVVX6ZCRXH2316,paseo-de-la-república,Paseo De La República,Av. Paseo De La República – La Victoria,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/LAV-018 A-1732238328118.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""487004"",""nearby"":""Frente al Estadio Nacional."",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.0655711"",""location"":""La Victoria ,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-77.03294399"",""impressions"":""900"",""impression_duration"":""7""}",389.39,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/LAV-018 A - Graciela Jacobo Estrada-1704985663296.JPG,,
prod_01HKT2ZE64AV82368HDRFBZP9Y,lince,Lince,Av. Arequipa Cdra. 24 Cruce Con Av. Cesar Vallejo – Lince,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-006-LNC-1732282178035.jpg,DARDOS OOH,dardos-ooh,PE,TRUE,"{""aliado"":""DARDOS OOH"",""impact"":""122406"",""nearby"":""Frente a rest. 7 Sopas y a 1 cdra. de C.C. Risso"",""country"":""PE"",""width_m"":""7"",""height_m"":""8"",""latitude"":""-12.088090"",""location"":""Lince,Lima,Lima"",""width_px"":""1600"",""height_px"":""1920"",""longitude"":""-77.033860"",""impressions"":""567"",""impression_duration"":""7""}",370,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-006-LNC-1732282188762.jpg,,
prod_01HKT2ZE8DS3J6HH6GWJG6TERT,vía-expresa-tránsito-hacia-el-estadio-nacional,Vía Expresa (Tránsito hacia el Estadio Nacional),Av. Paseo De La República Con Jr. Bélgica Cdra. 1 – La Victoria,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-011-LV-1732282294326.jpg,DARDOS OOH,dardos-ooh,PE,TRUE,"{""aliado"":""DARDOS OOH"",""impact"":""172376"",""nearby"":""Alt. de Prolong. Iquitos, tránsito hacia el Estadio Nacional"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.072960"",""location"":""La Victoria,Lima,Lima"",""width_px"":""2160"",""height_px"":""1080"",""longitude"":""-77.030320"",""impressions"":""567"",""impression_duration"":""7""}",400,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-011-LV-1732282294326.jpg,,
prod_01HKT2ZE9APZ5HMV8X2MK56S9R,cusco,Cusco,"Óvalo Pachacutec, Av. Luis Vallejo Santoni – Santiago De Cusco",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-003-CUS-1732282324744.jpg,DARDOS OOH,dardos-ooh,PE,TRUE,"{""aliado"":""DARDOS OOH"",""impact"":""110915"",""nearby"":""Transito hacia Aeropuerto y Term. Terrestre desde Plaza de Armas."",""country"":""PE"",""width_m"":""9"",""height_m"":""5"",""latitude"":""-13.5321"",""location"":""Santiago de Cusco,Cusco,Cusco"",""width_px"":""1920"",""height_px"":""1029"",""longitude"":""-71.96831"",""impressions"":""567"",""impression_duration"":""7""}",340,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-003-CUS-1732282324744.jpg,,
prod_01HKT2ZEB4SHTG6WV57X5JHBC2,huaylas-chorrillos,Huaylas Chorrillos,Av. Defensores Del Morro Cdra 20 (Ex Huaylas) – Chorrillos,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Huaylas - Defensores del Morro-1704985548960.jpg,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""350171"",""nearby"":""Tottus, Metro"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.17946"",""location"":""Chorrillos,Lima,Lima"",""width_px"":""1280"",""height_px"":""640"",""longitude"":""-77.014"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Huaylas - Defensores del Morro-1704985555588.jpg,,
prod_01HKT2ZEDKJCZ8MKWRSZJFZJJ6,benavides,Benavides,Av. Paseo De La República Con Av. Benavides – Miraflores,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Benavides-1704985512305.JPG,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""389277"",""nearby"":""Frente al edificio Leuro, al lado de Isil, Estación del Metropolitano Benavides, Metro y Vivanda"",""country"":""PE"",""width_m"":""6"",""height_m"":""3"",""latitude"":""-12.1253600"",""location"":""Miraflores,Lima,Lima"",""width_px"":""720"",""height_px"":""390"",""longitude"":""-77.0245050"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Benavides-1704985516220.JPG,,
prod_01HKT2ZE4C148AYNE9VCSM0SGZ,puruchuco,Puruchuco,Carretera Central Km. 3.900 Con Av. Vista Alegre – Ate,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-005-0-1742494041018.png,CAPI PUBLICIDAD,capi-publicidad,PE,TRUE,"{""aliado"":""Capi Publicidad"",""impact"":""76328"",""nearby"":""Frente al ingreso peatonal del C.C. Real Plaza Puruchuco. Altura de paradero Vista Alegre."",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.0383"",""location"":""Ate,Lima,Lima"",""width_px"":""1152"",""height_px"":""576"",""longitude"":""-76.93158"",""impressions"":""1000"",""impression_duration"":""8""}",271.4,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-005-0-1742494085315.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-005-2-1742494085316.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-005-1-1742494085316.png
prod_01HKT2ZE6KCBZNCJN1T4Z1THGX,san-martin-de-porres,San Martin de Porres,Jr. Capitán Quiñonez Nº 599 Cruce Con Panamericana Norte – San Martin De Porres,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-005-SMP-1732282508723.jpg,DARDOS OOH,dardos-ooh,PE,TRUE,"{""aliado"":""DARDOS OOH"",""impact"":""180587"",""nearby"":""Cerca al Óvalo Habich y Municipalidad SMP"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.031205"",""location"":""San Martin de Porres,Lima,Lima"",""width_px"":""2160"",""height_px"":""1080"",""longitude"":""-77.056144"",""impressions"":""567"",""impression_duration"":""7""}",370,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-005-SMP-1732282508723.jpg,,
prod_01HKT2ZEANBP84R2CNJD6GV7EZ,zela-lince,Zela Lince,Av. Merino N° 1884 Con Av. Pardo De Zela – Lince,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Pardo de Zela-1704985249789.JPG,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""260189"",""nearby"":""Zona de altocomercio, en dirección al C.. Arenales"",""country"":""PE"",""width_m"":""10"",""height_m"":""3"",""latitude"":""-12.0831771"",""location"":""Lince,Lima,Lima"",""width_px"":""1280"",""height_px"":""358"",""longitude"":""-77.0327367"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Pardo de Zela-1704985253963.JPG,,
prod_01HKT2ZE33206V65CRAJH5QGWT,huaylas,Huaylas,Av. Prolongación Huaylas Cdra. 26 Con Jr. Percy Faith – Chorrillos,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-007-0-1742493639998.png,CAPI PUBLICIDAD,capi-publicidad,PE,TRUE,"{""aliado"":""Capi Publicidad"",""impact"":""41753"",""nearby"":""Altura de la Casa de la juventud de Chorrillos. A 3 minutos del Metro Huaylas."",""country"":""PE"",""width_m"":""10"",""height_m"":""5"",""latitude"":""-12.18329"",""location"":""Chorrillos,Lima,Lima"",""width_px"":""1152"",""height_px"":""576"",""longitude"":""-77.0099"",""impressions"":""1000"",""restrictions"":""Tabaco y Licores a 500 metros de colegios"",""impression_duration"":""8""}",271.4,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-007-0-1742493657211.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-007-1-1742493657211.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-007-2-1742493657211.png
prod_01HKT2ZEBJNJAZ0XPCV7QWZP0C,techo-marsano-2,Techo Marsano 2,"Av. Tomás Marsano Cdra. 34, Urb. Chama – Surco",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Techo Marsano-1704985448483.jpg,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""290121"",""nearby"":""Plaza vea, Cc. Polvos Rosados, Cc. Polvos Higuereta"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.13314"",""location"":""Surco,Lima,Lima"",""width_px"":""1280"",""height_px"":""640"",""longitude"":""-76.997804"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Techo Marsano-1704985452594.jpg,,
prod_01HKT2ZE3HCACZP80WYETK2016,palao,Palao,Av. Alfredo Mendiola Cdra. 10 Con Calle Santa Mercedes – San Martín De Porres,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-002-0-1742493754074.png,CAPI PUBLICIDAD,capi-publicidad,PE,TRUE,"{""aliado"":""Capi Publicidad"",""impact"":""59820"",""nearby"":""Paradero Primera de Palao. Zona de Distribuidores Cerámicos y porcelanatos. A 3 minutos del C.C. Plaza Norte. "",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.01873"",""location"":""San Martín de Porres,Lima,Lima"",""width_px"":""1152"",""height_px"":""576"",""longitude"":""-77.05981"",""impressions"":""1000"",""impression_duration"":""8""}",271.4,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-002-0-1742493772657.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-002-1-1742493772658.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-002-2-1742493772658.png
prod_01HKT2ZF6BZWWH8J55DMFGP1Z6,faucett-entrada-al-aeropuerto,Faucett Entrada Al Aeropuerto,Av. Faucett Entrada Al Aeropuerto – Callao,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/CAL-001 A-1732237126252.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""282530"",""nearby"":""Frente al Aeropuerto frente al grifo Petroperú"",""country"":""PE"",""width_m"":""12.1"",""height_m"":""6.05"",""latitude"":""-12.021505"",""location"":""Callao ,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-77.105527"",""impressions"":""900"",""impression_duration"":""7""}",389.39,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/CAL-001 A-1704925255980.JPG,,
prod_01HKT2ZEY7YCZ17YQBN56BCMMH,panamericana-sur-1,Panamericana Sur 1,Panamericana Sur – San Juan De Miraflores,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/SJM-010 A-1732239882921.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""978532"",""nearby"":""Puente Alipio Próximo a Metro."",""country"":""PE"",""width_m"":""11.52"",""height_m"":""5.76"",""latitude"":""-12.170112"",""location"":""San Juan de Miraflores,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-76.979918"",""impressions"":""900"",""impression_duration"":""7""}",389.39,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/SJM-010 A-1704926274672.JPG,,
prod_01HKT2ZF5X87B6NMT1C392HQ9W,paseo-de-la-república-cdra-09,Paseo De La República Cdra. 09,Av. Paseo De La República Cdra. 09 – Chorrillos,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/CHO-007 A-1732237514630.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""912127"",""nearby"":""Frente a C.C. Plaza Lima Sur y Metropolitano"",""country"":""PE"",""width_m"":""12.82"",""height_m"":""5.8"",""latitude"":""-12.17395109"",""location"":""Chorrillos,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-77.01469793"",""impressions"":""900"",""impression_duration"":""7""}",389.39,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/CHO-007 A-1704925202423.JPG,,
prod_01HKT2ZERBN1WD8GPBBP40SVQK,república-de-panamá,República De Panamá,Av. República De Panamá – Barranco,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/BCO-004 B-1732237071394.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""430224"",""nearby"":""A pocas cuadras del Plaza Vea del Cortijo."",""country"":""PE"",""width_m"":""12.1"",""height_m"":""6"",""latitude"":""-12.13702789"",""location"":""Barranco,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-77.01773619"",""impressions"":""900"",""impression_duration"":""7""}",389.39,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/BCO-004 B-1704984167689.JPG,,
prod_01HKT2ZF37Z23M1B563TYDD4NN,tomás-marsano-con-angamos,Tomás Marsano Con Angamos,Av. Tomás Marsano Con Av. Angamos – Surquillo,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/SRQ-003 B-1732241048892.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""854832.0667"",""nearby"":""Próximo a grifo Primax a una cuadra del C.C. Open Plaza Angamos."",""country"":""PE"",""width_m"":""11.52"",""height_m"":""5.76"",""latitude"":""-12.112996"",""location"":""Surquillo,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-77.012052"",""impressions"":""900"",""impression_duration"":""7""}",294.99,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/SRQ-003 B-1704926238272.JPG,,
prod_01HKT2ZF5F53Y0TKK3PFWY18GK,túpac-amaru-con-jr-aravicus-cdra-1,Túpac Amaru Con Jr. Aravicus Cdra. 1,Av. Túpac Amaru Con Jr. Aravicus Cdra. 1 – Comas,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/COM-018 B-1732237617981.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""651654"",""nearby"":""Alt de Estación Izaguirre rumbo a la estación Naranjal y Comas. Próximo a Hiraoka Royal Plaza y Megaplaza"",""country"":""PE"",""width_m"":""9.216"",""height_m"":""5.12"",""latitude"":""-11.98751498"",""location"":""Comas,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-77.05701149"",""impressions"":""900"",""impression_duration"":""7""}",235.99,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/COM-018 B-1704925019833.JPG,,
prod_01HKT2ZEJWM0A9CA59MA1AXESE,panamericana-norte,Panamericana Norte,Panamericana Norte Cruce Con Tomas Valle – San Martin De Porres,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/SMP-010 B-1732240784138.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""594535"",""nearby"":""A 500 metros pasando el C.C. Plaza Norte."",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.011526"",""location"":""San Martin de Porres,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-77.060532"",""impressions"":""900"",""impression_duration"":""7""}",235.99,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/SMP-010 B - Graciela Jacobo Estrada-1704985073466.JPG,,
prod_01HKT2ZESKFXF5MR5FV9K84S3G,faustino-sánchez-carrión-pershing,Faustino Sánchez Carrión (Pershing),Av. Faustino Sánchez Carrión (Pershing) – Jesus María,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/JM-009 A-1732237986606.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""554024"",""nearby"":""Cerca al Metro de Pershing a pocas cuadras del C.C. Real Plaza de Salaverry."",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.09109514"",""location"":""Jesus María,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-77.05587389"",""impressions"":""900"",""impression_duration"":""7""}",389.39,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/JM-009 A-1704984028009.JPG,,
prod_01HKT2ZENMW1VZWBC4TRS8SDC1,el-derby-con-av-el-polo,El Derby Con Av. El Polo,Av. El Derby Con Av. El Polo – Santiago De Surco,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/SUR-027 B-1732241348417.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""454757"",""nearby"":""Frente a grifo Repsol."",""country"":""PE"",""width_m"":""11.2"",""height_m"":""5.4"",""latitude"":""-12.098576"",""location"":""Santiago de Surco,Lima,Lima"",""width_px"":""1280"",""height_px"":""617"",""longitude"":""-76.970812"",""impressions"":""900"",""impression_duration"":""7""}",389.39,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/SUR-027 B - Graciela Jacobo Estrada-1704985007489.JPG,,
prod_01HKT2ZEZZ5AX3AAQF6SRATD98,nicolas-ayllon-carretera-central-2,Nicolas Ayllon (Carretera Central) 2,Av. Nicolas Ayllon (Carretera Central) – Santa Anita,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/ANT-004 A-1732236367487.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""538020"",""nearby"":""Frente al C.C. Mall Aventura Ripley Sagafalabella Bancos y más"",""country"":""PE"",""width_m"":""8.96"",""height_m"":""3.84"",""latitude"":""-12.05685228"",""location"":""Santa Anita,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-76.96990331"",""impressions"":""900"",""impression_duration"":""7""}",294.99,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/ANT-004 A-1704926159223.JPG,,
prod_01HKT2ZEN6313DPR9Q2YXE9FJG,óvalo-monitor-con-av-las-palmeras,Óvalo Monitor Con Av. Las Palmeras,Óvalo Monitor Con Av. Las Palmeras – La Molina,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/LMNA-020 A-1732238749691.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""457883"",""nearby"":""Frente a Óvalo Monitor"",""country"":""PE"",""width_m"":""11.52"",""height_m"":""5.76"",""latitude"":""-12.08283595"",""location"":""La Molina,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-76.97016139"",""impressions"":""900"",""impression_duration"":""7""}",294.99,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/LMNA-020 A - ErickaJara-1704984903040.JPG,,
